sampling,invalid_value,missing_value,floating_point,unit_converter,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,profile_median,corr_OverallQual,ot_OverallQual,corr_YearBuilt,ot_YearBuilt,corr_YearRemodAdd,ot_YearRemodAdd,corr_ExterQual,ot_ExterQual,corr_BsmtQual,ot_BsmtQual,corr_TotalBsmtSF,ot_TotalBsmtSF,corr_1stFlrSF,ot_1stFlrSF,corr_GrLivArea,ot_GrLivArea,corr_FullBath,ot_FullBath,corr_KitchenQual,ot_KitchenQual,corr_TotRmsAbvGrd,ot_TotRmsAbvGrd,corr_Fireplaces,ot_Fireplaces,corr_GarageFinish,ot_GarageFinish,corr_GarageCars,ot_GarageCars,corr_GarageArea,ot_GarageArea,utility_rmse
2,3,4,4,2,1,2,1,2,2,2,1,0.1506849315068493,0.1506849315068493,155000.0,0.74,0.37,0.51,0.36,0.49,0.6,1420.25,0.0,1420.26,0.0,0.52,0.19,0.52,0.24,0.67,0.21,0.6,0.49,1420.26,0.0,0.42,0.12,0.47,0.04,1420.28,0.0,0.67,0.37,0.52,0.24,147.83122205802601
2,4,1,1,1,2,6,1,1,1,1,1,0.17721518987341772,0.17721518987341772,163495.0,0.83,0.19,0.83,0.35,0.56,0.47,993.65,0.34,993.65,0.03,0.62,0.26,0.6,0.26,0.72,0.2,0.72,1.0,993.65,0.05,0.47,0.23,0.45,0.05,993.65,0.52,0.7,0.35,0.6,0.26,138.91981479698842
1,1,6,2,1,3,6,2,2,2,2,1,0.15616438356164383,0.15616438356164383,159000.0,0.0,0.2,0.0,0.23,0.54,0.53,3689.02,0.32,3688.99,0.08,0.38,0.18,0.29,0.24,0.65,0.26,0.55,0.47,3689.03,0.05,-0.01,0.18,0.37,0.06,3689.0,0.53,0.11,0.17,0.29,0.23,172.00370425049482
2,1,9,1,1,4,4,1,2,1,1,1,0.136986301369863,0.136986301369863,163990.0,0.04,0.15,0.04,0.1,0.42,0.59,881.91,0.33,881.91,0.1,0.18,0.24,0.41,0.2,0.56,0.16,0.63,0.02,881.91,0.06,0.01,0.2,0.43,0.09,881.91,0.48,0.15,0.18,0.41,0.2,199.36393443651707
2,3,1,4,2,1,4,1,1,1,1,1,0.15346534653465346,0.15346534653465346,163990.0,0.12,0.14,0.12,0.16,0.42,0.6,787.19,0.0,787.2,0.0,0.44,0.21,0.41,0.24,0.75,0.18,0.66,0.04,787.19,0.0,0.0,0.19,0.49,0.09,787.2,0.0,0.12,0.23,0.41,0.24,180.36321558263265
1,2,5,1,1,1,7,1,2,2,2,1,0.15205479452054796,0.15205479452054796,163000.0,0.74,0.21,0.01,0.18,0.54,0.51,4604.96,0.0,4604.97,0.0,0.54,0.3,0.48,0.33,0.65,0.26,0.54,0.02,4604.97,0.0,0.4,0.27,0.38,0.06,4605.03,0.0,0.62,0.39,0.26,0.29,158.62107814762987
2,2,6,2,1,2,3,1,1,2,2,1,0.1643835616438356,0.1643835616438356,152450.0,0.72,0.23,0.72,0.23,0.4,0.51,1817.66,0.28,1817.66,0.04,0.5,0.27,0.47,0.24,0.65,0.27,0.6,0.01,1817.66,0.01,0.44,0.16,0.45,0.05,1817.66,0.45,0.66,0.14,0.47,0.25,145.58212162990148
1,4,3,2,2,4,4,1,1,1,1,1,0.15753424657534246,0.15753424657534246,160000.0,0.75,0.21,0.04,0.23,0.52,0.53,2861.16,0.35,2861.16,0.1,0.61,0.16,0.64,0.26,0.67,0.25,0.55,0.02,2861.16,0.09,0.55,0.27,0.49,0.09,2861.17,0.52,0.61,0.39,0.39,0.17,179.03171448480236
2,3,4,4,1,2,4,2,2,2,1,1,0.1506849315068493,0.1552511415525114,160000.0,-0.06,0.23,-0.06,0.22,0.42,0.48,842.34,0.32,842.34,0.09,0.18,0.26,0.4,0.21,0.56,0.2,0.63,0.02,842.34,0.04,-0.04,0.22,0.41,0.08,842.34,0.47,0.14,0.22,0.4,0.21,204.2858708275462
2,1,3,3,1,5,7,2,1,1,2,1,0.1278538812785388,0.1278538812785388,165000.0,0.76,0.2,0.76,0.36,0.46,0.46,1400.4,0.31,1400.4,0.08,0.54,0.2,0.58,0.24,0.66,0.22,0.59,0.46,1400.4,0.05,0.47,0.13,0.49,0.03,1400.4,0.5,0.67,0.35,0.58,0.24,148.38246015081424
2,4,6,1,1,4,2,2,1,2,2,1,0.1643835616438356,0.1643835616438356,155000.0,0.74,0.22,0.08,0.17,0.46,0.48,1664.86,0.29,1664.86,0.05,0.56,0.25,0.55,0.25,0.71,0.28,0.65,1.0,1664.86,0.03,0.49,0.26,0.5,0.03,1664.87,0.48,0.68,0.13,0.55,0.25,137.2644762058555
1,1,8,1,2,5,6,1,2,1,2,1,0.17534246575342466,0.1684931506849315,163000.0,0.0,0.15,0.0,0.15,0.56,0.52,2883.51,0.36,2883.51,0.12,0.41,0.12,0.47,0.11,0.63,0.2,0.53,0.44,2883.51,0.09,-0.02,0.22,0.44,0.05,2883.52,0.54,0.11,0.23,0.47,0.12,191.08347820298377
2,2,4,1,2,2,3,2,2,2,2,1,0.1415525114155251,0.1415525114155251,149150.0,0.73,0.18,0.73,0.32,0.41,0.59,1550.75,0.28,1550.75,0.03,0.46,0.21,0.47,0.27,0.65,0.25,0.58,0.01,1550.75,0.01,0.42,0.26,0.43,0.41,1550.75,0.45,0.62,0.37,0.47,0.27,147.94215027822798
2,4,4,4,2,5,8,2,1,2,2,1,0.1415525114155251,0.1415525114155251,155000.0,0.71,0.16,0.42,0.35,0.45,0.48,1651.88,0.29,1651.88,0.02,0.52,0.23,0.5,0.22,0.7,0.26,0.63,1.0,1651.88,1.0,0.47,0.25,0.49,0.03,1651.89,0.48,0.64,0.32,0.29,0.13,141.80089219335176
1,3,3,3,2,1,3,2,1,2,1,1,0.16301369863013698,0.16301369863013698,160600.0,0.75,0.2,0.75,0.33,0.52,0.52,4066.81,0.0,4066.83,0.0,0.61,0.23,0.59,0.27,0.63,0.23,0.48,0.02,4066.82,0.0,0.42,0.27,0.43,0.07,4066.88,0.0,0.65,0.41,0.59,0.27,161.53599448747775
2,4,9,1,2,2,3,1,2,2,1,1,0.1415525114155251,0.1415525114155251,150700.0,0.72,0.22,0.72,0.28,0.4,0.48,1698.73,0.29,1698.73,0.04,0.5,0.25,0.49,0.24,0.65,0.27,0.6,0.01,1698.73,0.01,0.43,0.31,0.44,0.41,1698.73,0.45,0.65,0.16,0.49,0.24,145.34981584367688
1,4,2,1,2,3,5,2,1,1,2,1,0.15616438356164383,0.15616438356164383,160000.0,0.76,0.17,0.08,0.28,0.55,0.49,3577.56,0.33,3577.53,0.1,0.61,0.24,0.61,0.23,0.67,0.22,0.52,0.01,3577.57,0.07,0.46,0.29,0.43,0.55,3577.54,0.52,0.65,0.42,0.35,0.18,161.5705564487975
2,3,4,3,2,3,8,2,1,1,2,1,0.1506849315068493,0.1506849315068493,165000.0,0.76,0.19,0.57,0.31,0.49,0.57,1447.61,0.3,1447.6,0.08,0.58,0.25,0.57,0.22,0.66,0.2,0.59,1.0,1447.62,0.06,0.45,0.12,0.46,0.04,1447.61,0.52,0.67,0.36,0.57,0.22,146.44784886761911
1,2,3,3,1,4,8,2,2,1,1,1,0.15753424657534246,0.16027397260273973,165000.0,0.73,0.18,0.24,0.19,0.53,0.56,3427.39,0.34,3427.39,0.08,0.64,0.17,0.61,0.26,0.65,0.22,0.51,0.44,3427.39,0.07,0.49,0.27,0.4,0.51,3427.4,1.0,0.66,0.35,0.47,0.13,164.46932021503653
1,4,7,2,2,4,4,1,1,1,1,1,0.15205479452054796,0.15205479452054796,163000.0,0.8,0.23,0.04,0.15,0.51,0.53,2950.71,0.03,2950.71,0.1,0.63,0.17,0.59,0.33,0.68,0.28,0.54,0.02,2950.71,0.09,0.55,0.22,0.47,0.09,2950.72,0.54,0.63,0.2,0.37,0.18,177.74995217631786
2,4,7,1,2,2,4,2,2,1,1,1,0.1461187214611872,0.136986301369863,166000.0,0.79,0.28,0.05,0.14,0.45,0.57,999.61,0.35,999.61,0.09,0.63,0.22,0.7,0.25,0.7,0.19,0.6,0.47,999.61,0.08,0.49,0.2,0.49,0.09,999.61,0.5,0.72,0.22,0.48,0.18,155.43310766835526
2,3,3,3,2,2,6,2,2,1,1,1,0.1278538812785388,0.1232876712328767,167000.0,0.8,0.2,0.8,0.33,0.46,0.45,1188.09,0.34,1188.09,0.1,0.54,0.2,0.52,0.17,0.64,0.2,0.56,0.43,1188.09,0.07,-0.09,0.14,0.42,0.05,1188.1,0.54,0.11,0.19,0.52,0.17,159.08355113677217
2,3,4,4,2,2,7,1,1,1,1,1,0.1506849315068493,0.1552511415525114,165000.0,0.77,0.39,0.54,0.38,0.49,0.53,1421.02,0.31,1421.02,0.07,0.56,0.26,0.55,0.24,0.65,0.19,0.6,0.46,1421.02,0.05,0.44,0.14,0.47,0.04,1421.02,0.51,0.67,0.37,0.55,0.24,149.0991039166344
2,2,7,1,2,2,6,2,2,1,1,1,0.1461187214611872,0.136986301369863,162000.0,0.77,0.24,0.08,0.2,0.41,0.42,1436.08,0.29,1436.08,0.03,0.59,0.29,0.57,0.23,0.69,0.25,0.66,1.0,1436.08,0.01,0.48,0.27,0.46,0.05,1436.08,0.48,0.7,0.15,0.57,0.24,146.12376959772584
1,2,1,3,1,2,1,2,2,2,1,1,0.15811088295687886,0.1601642710472279,162500.0,0.8,0.26,0.8,0.26,0.52,0.48,2676.46,0.04,2676.46,0.1,0.58,0.11,0.61,0.15,0.64,0.15,0.49,0.03,2676.46,0.1,0.49,0.19,0.47,0.09,2676.46,0.52,0.63,0.42,0.61,0.15,188.01471285313417
1,4,6,1,1,2,8,1,2,2,2,1,0.1547945205479452,0.15616438356164383,158000.0,0.78,0.24,0.05,0.2,0.48,0.62,4491.88,0.31,4491.88,0.03,0.59,0.23,0.54,0.26,0.67,0.24,0.57,0.47,4491.88,0.02,0.49,0.18,0.37,0.06,4491.89,0.51,0.66,0.15,0.39,0.19,151.6324741106576
2,2,8,1,1,2,2,1,1,1,1,1,0.1324200913242009,0.1278538812785388,155000.0,0.73,0.24,0.12,0.24,0.45,0.47,1670.28,0.29,1670.28,0.03,0.56,0.22,0.55,0.25,0.7,0.3,0.65,1.0,1670.28,0.03,0.47,0.27,0.49,0.04,1670.28,0.46,0.65,0.15,0.47,0.16,137.5453543600391
1,1,9,1,1,1,2,2,2,2,2,1,0.16027397260273973,0.16027397260273973,155000.0,0.11,0.18,0.11,0.15,0.53,0.61,4812.63,0.0,4812.64,0.0,0.43,0.17,0.51,0.25,0.65,0.22,0.54,0.01,4812.64,0.0,-0.05,0.15,0.42,0.05,4812.71,0.0,0.05,0.15,0.51,0.25,161.96231570151812
1,4,1,3,1,5,3,2,1,2,2,1,0.15811088295687886,0.15811088295687886,153000.0,0.74,0.19,0.74,0.32,0.52,0.6,3869.54,0.3,3869.54,0.03,0.56,0.21,0.54,0.26,0.68,0.24,0.51,0.01,3869.54,0.03,0.42,0.45,0.4,0.07,3869.55,0.48,0.6,0.41,0.54,0.25,147.8194171614793
2,2,5,3,1,1,4,1,1,1,2,1,0.1461187214611872,0.1461187214611872,165000.0,0.77,0.19,-0.0,0.26,0.36,0.51,770.75,0.0,770.76,0.0,0.57,0.24,0.63,0.33,0.66,0.22,0.67,0.5,770.76,0.0,0.61,0.13,0.46,0.08,770.76,0.0,0.63,0.42,0.44,0.24,184.77499272998574
2,2,4,1,2,2,7,2,2,1,2,1,0.1415525114155251,0.1415525114155251,163000.0,0.75,0.18,0.49,0.39,0.47,0.41,1440.99,0.33,1440.99,0.03,0.55,0.23,0.55,0.23,0.67,0.25,0.66,1.0,1440.99,0.03,0.46,0.25,0.47,0.05,1440.99,0.5,0.66,0.32,0.55,0.24,147.26919874755615
2,3,8,4,1,5,7,1,1,2,1,1,0.1324200913242009,0.1324200913242009,165000.0,0.06,0.27,0.06,0.21,0.46,0.46,1400.4,0.31,1400.4,0.08,0.54,0.2,0.58,0.24,0.66,0.22,0.59,0.46,1400.4,0.05,0.47,0.13,0.49,0.03,1400.4,0.5,0.67,0.35,0.58,0.24,156.17092806868553
1,3,6,4,1,2,8,2,1,1,1,1,0.15616438356164383,0.15753424657534246,161750.0,0.09,0.11,0.09,0.16,0.48,0.57,3906.23,0.34,3906.23,0.07,0.53,0.16,0.28,0.23,0.64,0.25,0.52,0.43,3906.22,0.05,0.0,0.19,0.36,0.54,3906.23,0.52,0.13,0.19,0.28,0.23,168.15588692962478
2,2,6,2,2,1,5,2,1,1,2,1,0.1643835616438356,0.1643835616438356,159000.0,0.75,0.29,0.75,0.23,0.46,0.55,964.56,0.0,964.56,0.0,0.6,0.26,0.61,0.37,0.69,0.22,0.63,0.03,964.56,0.0,0.54,0.16,0.44,0.42,964.57,0.0,0.63,0.18,0.45,0.27,164.60211104800916
2,3,6,3,2,1,7,1,1,1,1,1,0.136986301369863,0.136986301369863,165000.0,0.82,0.28,0.82,0.22,0.56,0.52,1222.03,0.0,1222.04,0.0,0.61,0.27,0.59,0.27,0.62,0.32,0.55,0.48,1222.04,0.0,0.36,0.25,0.42,0.05,1222.05,0.0,0.66,0.38,0.59,0.27,150.39760847596406
1,4,3,2,1,5,6,2,1,2,2,1,0.15753424657534246,0.15205479452054796,162000.0,0.78,0.2,0.0,0.22,0.52,0.52,2945.17,0.35,2945.17,0.12,0.62,0.16,0.6,0.24,0.66,0.22,0.55,0.48,2945.17,0.09,0.52,0.25,0.44,0.04,2945.18,0.53,0.65,0.37,0.47,0.16,175.4496632731911
1,3,1,4,2,3,5,1,1,2,2,1,0.1537290715372907,0.1537290715372907,158000.0,-0.0,0.24,-0.0,0.23,0.57,0.48,3027.42,0.31,3027.4,0.1,0.4,0.16,0.35,0.24,0.65,0.17,0.51,0.02,3027.43,0.07,-0.01,0.19,0.39,0.07,3027.41,0.51,0.1,0.2,0.35,0.23,173.95810647001952
2,4,5,4,2,4,5,2,2,1,1,1,0.1461187214611872,0.1461187214611872,170000.0,0.77,0.22,0.14,0.19,0.43,0.57,774.77,0.35,774.77,0.11,0.68,0.23,0.67,0.27,0.63,0.2,0.65,0.44,774.77,0.08,0.53,0.12,0.41,0.54,774.77,1.0,0.65,0.37,0.51,0.18,188.57424899697446
1,3,7,2,2,5,3,1,2,1,2,1,0.15205479452054796,0.14794520547945206,153000.0,0.73,0.25,0.73,0.25,0.5,0.52,4560.6,0.3,4560.61,0.03,0.54,0.19,0.53,0.24,0.62,0.23,0.52,0.01,4560.6,0.03,0.42,0.26,0.42,0.07,4560.62,0.48,0.61,0.4,0.53,0.24,154.89099323102542
2,3,5,3,1,3,2,1,1,2,1,1,0.136986301369863,0.1415525114155251,160000.0,0.76,0.2,0.76,0.35,0.48,0.58,1441.74,0.29,1441.73,0.05,0.42,0.18,0.55,0.22,0.68,0.19,0.61,0.01,1441.74,0.03,0.45,0.12,0.49,0.03,1441.74,0.49,0.02,0.13,0.55,0.22,152.76307557008735
2,2,4,4,2,4,6,1,1,2,2,1,0.1415525114155251,0.1415525114155251,167500.0,0.77,0.2,0.56,0.37,0.45,0.46,1014.79,0.35,1014.8,0.08,0.65,0.26,0.66,0.24,0.67,0.18,0.65,0.45,1014.8,0.06,0.57,0.12,0.42,0.05,1014.8,0.54,0.67,0.29,0.66,0.24,161.1011546993446
1,1,9,4,1,3,6,1,1,1,2,1,0.16027397260273973,0.16164383561643836,159434.0,-0.0,0.14,-0.0,0.17,0.54,0.48,3719.51,0.32,3719.48,0.07,0.42,0.15,0.3,0.21,0.66,0.24,0.55,0.47,3719.52,0.05,-0.02,0.18,0.36,0.55,3719.49,0.53,0.12,0.17,0.3,0.2,170.41698659276193
1,2,3,4,1,2,2,2,2,2,1,1,0.15753424657534246,0.1589041095890411,157000.0,0.72,0.33,0.72,0.33,0.54,0.47,5289.47,0.32,5289.47,0.02,0.55,0.19,0.52,0.23,0.66,0.24,0.61,0.49,5289.47,0.01,0.44,0.22,0.39,0.04,5289.48,0.52,0.61,0.34,0.27,0.19,151.49999583913558
2,2,8,2,2,5,2,2,1,1,1,1,0.1324200913242009,0.1461187214611872,154000.0,0.72,0.24,0.12,0.22,0.45,0.5,1731.25,0.28,1731.25,0.04,0.54,0.22,0.53,0.21,0.68,0.3,0.62,1.0,1731.25,0.02,0.47,0.27,0.47,0.03,1731.25,0.45,0.64,0.15,0.45,0.14,138.05098737694587
2,2,6,3,2,5,1,2,1,2,1,1,0.1643835616438356,0.1506849315068493,164000.0,0.78,0.22,0.05,0.11,0.43,0.47,1145.3,0.05,1145.3,0.11,0.61,0.22,0.64,0.31,0.68,0.17,0.65,0.03,1145.3,0.08,0.58,0.18,0.46,0.08,1145.3,0.5,0.66,0.2,0.46,0.21,181.28317978328744
2,3,8,2,2,2,2,1,2,2,2,1,0.1324200913242009,0.1324200913242009,155000.0,0.76,0.26,0.76,0.3,0.49,0.59,1415.85,0.28,1415.85,0.07,0.48,0.22,0.51,0.24,0.67,0.21,0.59,0.01,1415.85,0.03,0.42,0.12,0.48,0.03,1415.85,0.46,0.66,0.37,0.51,0.24,147.7975222331404
1,2,9,2,1,5,4,2,2,2,2,1,0.15616438356164383,0.1589041095890411,162000.0,0.8,0.24,0.03,0.16,0.51,0.54,2923.02,0.03,2923.03,0.11,0.6,0.18,0.57,0.31,0.7,0.21,0.57,0.46,2923.03,0.09,0.55,0.21,0.48,0.07,2923.03,0.53,0.63,0.19,0.36,0.18,178.62532732328992
2,4,3,1,1,4,5,1,2,1,2,1,0.1598173515981735,0.1643835616438356,168000.0,0.76,0.2,0.16,0.22,0.46,0.58,931.04,0.34,931.04,0.11,0.68,0.27,0.7,0.24,0.67,0.21,0.63,0.44,931.04,0.07,0.52,0.12,0.44,0.55,931.04,1.0,0.65,0.31,0.49,0.16,167.42111601930966
2,3,4,2,2,4,7,1,1,1,2,1,0.1506849315068493,0.1506849315068493,176432.0,0.8,0.24,0.63,0.27,0.49,0.54,985.82,0.05,985.82,0.12,0.6,0.27,0.65,0.27,0.68,0.18,0.63,0.43,985.82,0.09,0.54,0.13,0.45,0.08,985.82,1.0,-0.03,0.17,0.65,0.25,169.19432577637085
1,2,2,3,2,5,4,1,1,1,2,1,0.15616438356164383,0.15616438356164383,161000.0,0.76,0.22,0.03,0.24,0.52,0.51,2860.65,0.03,2860.65,0.11,0.59,0.18,0.62,0.23,0.69,0.18,0.57,0.46,2860.65,0.09,0.56,0.33,0.48,0.07,2860.66,0.53,0.63,0.43,0.37,0.14,179.15492139524255
2,3,2,1,2,2,1,1,1,2,2,1,0.1415525114155251,0.1415525114155251,164000.0,0.05,0.16,0.05,0.18,0.43,0.47,1145.31,0.05,1145.31,0.11,0.29,0.19,0.46,0.2,0.61,0.19,0.65,0.03,1145.31,0.08,-0.01,0.2,0.46,0.08,1145.31,0.5,0.12,0.21,0.46,0.2,200.83648189900285
1,3,1,1,1,5,5,2,1,1,2,1,0.1537290715372907,0.1582952815829528,161875.0,0.08,0.17,0.08,0.2,0.56,0.54,2790.89,0.33,2790.9,0.1,0.38,0.14,0.42,0.15,0.63,0.17,0.52,0.45,2790.9,0.09,-0.02,0.22,0.44,0.06,2790.9,0.51,0.09,0.23,0.42,0.13,187.31642392594708
1,1,5,3,1,3,6,1,1,1,1,1,0.16164383561643836,0.16164383561643836,159895.0,0.0,0.22,0.0,0.22,0.54,0.54,3628.07,0.32,3628.04,0.08,0.39,0.21,0.29,0.2,0.66,0.23,0.54,0.48,3628.07,0.05,-0.01,0.18,0.37,0.55,3628.05,0.52,0.11,0.17,0.29,0.21,171.24326200203367
2,3,9,1,1,3,2,2,2,1,2,1,0.136986301369863,0.136986301369863,154000.0,0.76,0.26,0.76,0.31,0.49,0.6,1412.71,0.28,1412.7,0.06,0.49,0.2,0.53,0.22,0.66,0.2,0.59,0.01,1412.71,0.05,0.43,0.12,0.45,0.04,1412.71,0.46,0.66,0.37,0.53,0.24,147.53352697833384
2,1,9,1,2,4,2,2,1,2,2,1,0.136986301369863,0.136986301369863,154000.0,0.76,0.26,0.76,0.32,0.49,0.6,1412.69,0.28,1412.69,0.06,0.49,0.2,0.53,0.22,0.66,0.2,0.59,0.01,1412.69,0.05,0.43,0.12,0.45,0.04,1412.69,0.46,0.66,0.37,0.53,0.22,147.53352697967728
2,4,5,3,1,5,4,2,1,2,1,1,0.1461187214611872,0.1506849315068493,162000.0,0.79,0.23,-0.05,0.2,0.42,0.5,797.61,0.33,797.61,0.11,0.61,0.27,0.67,0.3,0.64,0.19,0.63,0.51,797.61,0.08,0.51,0.16,0.45,0.07,797.62,0.5,0.66,0.44,0.47,0.21,180.1106170834905
2,1,1,2,1,4,3,1,1,1,2,1,0.1485148514851485,0.15346534653465346,149650.0,0.74,0.18,0.74,0.34,0.45,0.68,1460.54,0.27,1460.54,0.03,0.49,0.25,0.47,0.23,0.62,0.25,0.58,0.01,1460.54,0.01,0.4,0.25,0.43,0.04,1460.54,0.47,0.65,0.38,0.47,0.25,144.79286220703992
2,1,6,3,2,3,7,1,2,1,1,1,0.136986301369863,0.136986301369863,164000.0,0.78,0.24,0.78,0.27,0.48,0.56,1489.91,0.31,1489.9,0.09,0.58,0.27,0.56,0.22,0.66,0.24,0.6,1.0,1489.91,0.04,0.44,0.12,0.45,0.04,1489.91,0.52,0.68,0.35,0.56,0.22,145.5461401023009
2,2,6,3,2,2,2,1,2,1,2,1,0.1643835616438356,0.1643835616438356,155000.0,0.73,0.22,0.08,0.18,0.46,0.48,1716.77,0.28,1716.77,0.05,0.54,0.24,0.52,0.25,0.71,0.29,0.65,1.0,1716.77,0.02,0.52,0.26,0.49,0.03,1716.77,0.48,0.68,0.13,0.52,0.25,136.9624070967709
1,1,4,1,1,1,7,2,2,1,1,1,0.1643835616438356,0.1643835616438356,160200.0,-0.0,0.21,-0.01,0.24,0.52,0.46,4068.55,0.0,4068.56,0.0,0.26,0.25,0.26,0.27,0.6,0.26,0.56,0.02,4068.56,0.0,-0.0,0.17,0.38,0.06,4068.62,0.0,0.13,0.19,0.26,0.27,184.15753563451864
2,4,5,1,1,5,5,2,2,1,2,1,0.1506849315068493,0.1506849315068493,165000.0,0.78,0.22,0.17,0.2,0.44,0.53,914.85,0.33,914.85,0.09,0.67,0.24,0.67,0.25,0.68,0.22,0.64,0.48,914.85,0.07,0.52,0.12,0.43,0.05,914.85,0.51,0.68,0.37,0.67,0.25,162.18915248928138
2,3,9,1,2,2,8,1,2,2,1,1,0.136986301369863,0.1415525114155251,163990.0,0.27,0.25,0.27,0.25,0.5,0.63,1427.42,0.3,1427.42,0.07,0.56,0.23,0.53,0.23,0.66,0.2,0.58,0.45,1427.42,0.03,0.43,0.14,0.47,0.03,1427.43,0.5,0.66,0.35,0.53,0.23,156.48359836579027
1,4,1,3,2,4,4,1,2,2,2,1,0.15811088295687886,0.15811088295687886,164500.0,0.82,0.26,0.82,0.28,0.55,0.43,2110.47,0.35,2110.47,0.1,0.67,0.13,0.68,0.27,0.67,0.17,0.49,0.02,2110.47,0.11,0.48,0.16,0.49,0.1,2110.47,0.51,0.64,0.41,0.68,0.24,162.75374701420932
1,3,7,3,1,4,6,1,2,2,1,1,0.15205479452054796,0.14657534246575343,165000.0,0.0,0.13,0.0,0.14,0.53,0.5,3025.58,0.35,3025.59,0.12,0.44,0.12,0.48,0.11,0.62,0.26,0.48,0.02,3025.58,0.07,-0.04,0.23,0.43,0.06,3025.59,0.53,0.09,0.23,0.48,0.11,188.77837624764862
2,3,5,2,2,5,2,2,1,1,2,1,0.136986301369863,0.1461187214611872,155000.0,0.77,0.2,0.77,0.34,0.52,0.56,1374.33,0.29,1374.33,0.05,0.43,0.2,0.58,0.24,0.69,0.27,0.62,0.01,1374.33,0.05,0.45,0.12,0.48,0.03,1374.34,0.48,0.13,0.12,0.58,0.24,152.13554463713393
1,2,2,3,1,3,8,2,2,1,1,1,0.15616438356164383,0.1589041095890411,160000.0,0.71,0.14,0.07,0.34,0.51,0.64,5426.35,0.33,5426.3,0.02,0.53,0.26,0.51,0.29,0.66,0.25,0.6,0.49,5426.36,0.01,0.47,0.27,0.39,0.06,5426.32,0.53,0.63,0.39,0.2,0.26,152.6909692648636
2,4,6,2,1,5,7,1,2,2,1,1,0.1643835616438356,0.1552511415525114,162000.0,0.75,0.24,0.07,0.2,0.44,0.47,1638.02,0.31,1638.02,0.03,0.55,0.25,0.51,0.22,0.69,0.24,0.64,1.0,1638.02,0.01,0.49,0.14,0.49,0.03,1638.02,0.49,0.7,0.14,0.4,0.14,140.61345107265566
2,1,3,1,2,4,8,2,1,1,1,1,0.1278538812785388,0.1232876712328767,165000.0,0.77,0.2,0.77,0.38,0.52,0.57,1455.79,0.32,1455.79,0.07,0.61,0.24,0.58,0.24,0.65,0.21,0.58,0.45,1455.79,0.05,0.46,0.12,0.49,0.03,1455.79,0.54,0.67,0.35,0.58,0.24,146.7383000624889
2,3,8,2,1,1,4,1,2,2,1,1,0.1324200913242009,0.1324200913242009,160000.0,0.12,0.08,0.12,0.08,0.41,0.58,888.77,0.0,888.78,0.0,0.39,0.24,0.41,0.25,0.74,0.24,0.66,0.03,888.78,0.0,0.0,0.18,0.47,0.08,888.79,0.0,0.14,0.21,0.41,0.25,180.8760459890793
1,3,4,1,2,4,5,1,2,1,1,1,0.1643835616438356,0.1589041095890411,164990.0,0.07,0.17,0.07,0.26,0.54,0.44,3168.82,0.02,3168.82,0.11,0.39,0.17,0.35,0.15,0.66,0.14,0.51,0.02,3168.82,0.09,-0.03,0.22,0.47,0.06,3168.83,0.53,0.1,0.23,0.35,0.16,189.63533141273106
2,4,3,3,1,1,3,2,2,1,1,1,0.1598173515981735,0.1598173515981735,162000.0,0.78,0.2,0.78,0.34,0.48,0.43,1513.34,0.0,1513.34,0.0,0.58,0.26,0.56,0.26,0.62,0.26,0.57,0.01,1513.34,0.0,0.36,0.25,0.43,0.04,1513.36,0.0,0.64,0.36,0.56,0.26,153.38910589714095
1,2,2,1,2,1,1,2,1,1,1,1,0.15616438356164383,0.15616438356164383,163000.0,0.74,0.22,0.05,0.22,0.5,0.45,4033.93,0.0,4033.94,0.0,0.54,0.15,0.58,0.17,0.64,0.18,0.53,0.03,4033.93,0.0,0.51,0.23,0.45,0.08,4033.99,0.0,0.62,0.44,0.38,0.15,190.22675521167415
1,2,7,2,2,3,3,1,1,1,2,1,0.15205479452054796,0.1506849315068493,151200.0,0.73,0.24,0.73,0.26,0.5,0.5,5199.12,0.3,5199.06,0.03,0.54,0.22,0.52,0.27,0.64,0.19,0.53,0.01,5199.13,0.03,0.4,0.19,0.4,0.07,5199.09,0.47,0.61,0.16,0.52,0.25,153.463771295599
2,2,4,2,2,4,1,1,1,1,1,1,0.1415525114155251,0.1415525114155251,164000.0,0.76,0.21,0.05,0.25,0.43,0.47,1145.3,0.05,1145.3,0.11,0.55,0.21,0.65,0.28,0.6,0.19,0.65,0.03,1145.3,0.08,0.57,0.16,0.46,0.08,1145.3,0.5,0.64,0.39,0.46,0.2,180.19487322047948
1,2,3,2,2,5,1,1,2,2,1,1,0.15753424657534246,0.15205479452054796,163000.0,0.74,0.22,0.05,0.2,0.5,0.45,4034.0,0.04,4034.01,0.11,0.54,0.15,0.58,0.18,0.64,0.18,0.53,0.03,4034.01,0.09,0.51,0.3,0.45,0.08,4034.01,0.52,0.62,0.39,0.38,0.15,190.44178197907752
2,1,1,3,2,4,3,2,1,2,1,1,0.15346534653465346,0.15346534653465346,149650.0,0.74,0.18,0.74,0.34,0.45,0.68,1460.54,0.27,1460.54,0.03,0.49,0.25,0.47,0.23,0.62,0.25,0.58,0.01,1460.54,0.01,0.4,0.25,0.43,0.04,1460.54,0.47,0.65,0.38,0.47,0.25,144.79087208499743
