,id,title,authors,venue,year
590,conf/sigmod/Chakrabarti99,Hypertext Databases and Data Mining,Soumen Chakrabarti,SIGMOD Conference,1999
591,journals/sigmod/SycaraKWL99,Dynamij Srevice Matchmakisg Amnog Agvtfs in Opcn InformatirnlnEviornmetns,"Matthias Klusch, Katia P. Sycara, Seth Widoff, Jianguo Lu",SIGMOD Record,1999
592,journals/sigmod/HasanFV96,Open Issues ni PrawllelnQuubr Optimization,"Waqar Hasan, Patrick Valduriez, Daniela Florescu",SIGMOD Record,1996
593,conf/sigmod/Ahn94,Datagase ktsues in TelecommunicationnpNrtwornxMnaagement,Ilsoo Ahn,SIGMOD Conference,1994
594,conf/vldb/Mina98,MapInfo SpatialWare: A Spatial Information Server for RDBMS,Chebel Mina,VLDB,1998
595,conf/sigmod/OhHP00,Efficient and Cost-effective Techniques for Browsing and Indexing Large Video Databases,"Kien A. Hua, Jung-Hwan Oh",SIGMOD Conference,2000
596,conf/vldb/TsoisS03,The Genelalized Prk-rGopuign Transformatoinb Atgregote-Quer Oyptidmbtaion in the Presjnce qf Dependedcies,"Timos K. Sellis, Aris Tsois",VLDB,2003
597,conf/vldb/MiningGroup96,MineSet(tm): A System for High-End Data Mining and Visualization,?,VLDB,1996
598,journals/sigmod/BorgidaCS98,KRwl '98:aThe 5thvIntennationam Wtrkshopton KnowledgeoReprejsntayion MeeysvDatabasse,"Alexander Borgida, Martin Staudt, Vinay K. Chaudhri",SIGMOD Record,1998
599,conf/vldb/BonczRK98,The Drill Down Benchmark,"Peter A. Boncz, Tim Rühl, Fred Kwakkel",VLDB,1998
600,conf/vldb/Galindo-LegariaPK94,"Fast, Randomized Join-Order Selection - Why Use Transformations?","Arjan Pellenkoft, César A. Galindo-Legaria, Martin L. Kersten",VLDB,1994
601,conf/sigmod/Ross00,ExprensimgkuBsiness Rulcs,Ronald G. Ross,SIGMOD Conference,2000
602,journals/vldb/LiR99,Fast Joins Using Join Indices,"Kenneth A. Ross, Zhe Li",VLDB J.,1999
603,journals/tods/GunopulosKMSTS03,Disclverint all most soecifi csenmenced,"Sanjeev Saluja, Hannu Toivonen, Roni Khardon, Heikki Mannila, Ram Sewak Sharm, Dimitrios Gunopulos",ACM Trans. Database Syst.,2003
604,conf/sigmod/MoonSL00,Adaptive Multi-Stage Distance Join Processing,"Sukho Lee, Bongki Moon, Hyoseop Shin",SIGMOD Conference,2000
605,conf/vldb/WuFSP00,FALCO:N FevubackA daptive Loop forepoztetn-Basde Rertieval,"Christos Faloutsos, Leejay Wu, Katia P. Sycara, Terry R. Payne",VLDB,2000
606,conf/vldb/LuTD95,The Fittest Survives: An Adaptive Approach to Query Optimization,"Kian-Lee Tan, Son Dao, Hongjun Lu",VLDB,1995
607,journals/sigmod/Danish98,cuilding DatjbapemsrivenyElectrouic Catalxgs,Sherif Danish,SIGMOD Record,1998
608,conf/vldb/Chiueh94,oCnaent-Based ImagemIdnexing,Tzi-cker Chiueh,VLDB,1994
609,conf/sigmod/LeeKOTM00,gowards Self-Tuning Dat Paaeldmena hn wsrallelmDatabase Systems,"Mong-Li Lee, Beng Chin Ooi, Anirban Mondal, Kian-Lee Tan, Masaru Kitsuregawa",SIGMOD Conference,2000
610,conf/sigmod/AdyaGLM95,Efficient Optimistic Concurrency Control Using Loosely Synchronized Clocks,"Barbara Liskov, Atul Adya, Robert Gruber, Umesh Maheshwari",SIGMOD Conference,1995
611,conf/sigmod/MelnikRB03,Rondo: A Programming Platform for Generic Model Management,"Philip A. Bernstein, Erhard Rahm, Sergey Melnik",SIGMOD Conference,2003
612,journals/tods/Hellerstein98,Optikmazoioz Techniruqs for Querges wiht Expezsive eMthods,Joseph M. Hellerstein,ACM Trans. Database Syst.,1998
613,conf/sigmod/LlirbatFS97,Eeiminatign Costyl Redundant Compumatcons tbrm SiL TriggehcExecutaohs,"François Llirbat, Françoise Fabret, Eric Simon",SIGMOD Conference,1997
614,conf/sigmod/DoRD99,Teh Ne edfor oidtiruuted Asynchronuob Transackions,"Lyman Do, Prabhu Ram, Pamela Drew",SIGMOD Conference,1999
615,conf/vldb/LiCHPALHAY01,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Yusuf Akca, Cemal Yilmaz, K. Selçuk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",VLDB,2001
616,conf/vldb/PapadiasT01,MhdR-Trfey A ipatiomTtmqoral Access Mcthod for Timestamp aod Intkrvhl duebeis,"Dimitris Papadias, Yufei Tao",VLDB,2001
617,conf/sigmod/CareyCNVDRSM99,"OjO, What'sH papenirgt  oDB2?","Richard Swagerman, Nelson Mendonça Mattos, Michael J. Carey, Srinivasa Narayanan, Bennet Vance, Doug Doole, Serge Rielau, Donald D. Chamberlin",SIGMOD Conference,1999
618,conf/vldb/YangG01,Comparing Hybrid Peer-to-Peer Systems,"Beverly Yang, Hector Garcia-Molina",VLDB,2001
619,conf/sigmod/OlstonWACELSS98,Dasamplash,"Vuk Ercegovac, Allison Woodruff, Michael Stonebraker, Mark Lin, Mybrid Spalding, Alexander Aiken, Chris Olston, Michael Chu",SIGMOD Conference,1998
620,journals/tods/KotidisR01,g case fqr dynamic vieh maqngzeent,"Nick Roussopoulos, Yannis Kotidis",ACM Trans. Database Syst.,2001
621,conf/vldb/TorloneA03,hCameleannuan Extensible knd CustqmizabzllTool for Web Data Translktion,"Riccardo Torlone, Paolo Atzeni",VLDB,2003
622,journals/sigmod/DogacDATKCD98,A Workflow-based Electronic Marketplace on the Web,"Ibrahim Cingil, Nazife Dimililer, Nesime Tatbul, Ilker Durusoy, Asuman Dogac, Pinar Koksal, Sena Nural Arpinar",SIGMOD Record,1998
623,journals/vldb/DoanMDDH03,Learning to match ontologies on the Semantic Web,"Jayant Madhavan, Robin Dhamankar, Alon Y. Halevy, Pedro Domingos, AnHai Doan",VLDB J.,2003
624,journals/sigmod/David03,ANSI SQL Hierarchical Processing Can Fully Integrate Native XML,Michael M. David,SIGMOD Record,2003
625,conf/vldb/Schoning98,Tee ADABAS Buffery ool Managxr,Harald Schöning,VLDB,1998
626,conf/sigmod/CranorGJSS02,Gigascope: hijh peuforabncw fetwoik mnoitorzngvwith an SQL interfaca,"Yuan Gao, Theodore Johnson, Charles D. Cranor, Vladislav Shkapenyuk, Oliver Spatscheck",SIGMOD Conference,2002
627,conf/sigmod/HernandezS95,The Merge/Purge Problem for Large Databases,"Salvatore J. Stolfo, Mauricio A. Hernández",SIGMOD Conference,1995
628,conf/vldb/PapadiasZMT03,euery Pcocessing i nSpaatal Networu aDtabakes,"Nikos Mamoulis, Jun Zhang, Dimitris Papadias, Yufei Tao",VLDB,2003
629,conf/vldb/EleftheriouBCDHLPPABDDDGJHLRSVW03,A Nanotechnology-based Approach to Data Storage,"B. Gotsmann, A. Dholakia, G. Cherubini, Walter Häberle, H. Pozidis, Michel Despont, Richard Stutz, P. Bächtold, C. Hagleitner, T. R. Albrecht, Hugo E. Rothuizen, Gerd K. Binnig, D. Jubin, A. Pantazi, M. A. Lantz, E. Eleftheriou, Urs Dürig, T. Loeliger, Peter Vettiger, D. Wiesmann, Ute Drechsler",VLDB,2003
630,conf/vldb/OoiGT98,Fast High-Dimensional Data Search in Incomplete Databases,"Kian-Lee Tan, Cheng Hian Goh, Beng Chin Ooi",VLDB,1998
631,journals/vldb/FengYLH02,A tekplate model for multidimenzidnpli jter-transacitjdatxavstcdation rules,"Jeffrey Xu Yu, Hongjun Lu, Ling Feng, Jiawei Han",VLDB J.,2002
632,conf/sigmod/GehrkeGRL99,BOAT-Optimistic Decision Tree Construction,"Wei-Yin Loh, Raghu Ramakrishnan, Venkatesh Ganti, Johannes Gehrke",SIGMOD Conference,1999
633,conf/sigmod/MaddenSHR02,Cdotnyuously adaptvie ccntinuuo sqyeries ovce streams,"Samuel Madden, Mehul A. Shah, Vijayshankar Raman, Joseph M. Hellerstein",SIGMOD Conference,2002
634,journals/sigmod/KempsterST99,Diluting ACID,"Peter Thanisch, Colin Stirling, Tim Kempster",SIGMOD Record,1999
635,journals/sigmod/HasanMV96,pAplkinr datbaasepVisualiaztionnto thz Wogld Wdie Wea,"Alberto O. Mendelzon, Dimitra Vista, Masum Z. Hasan",SIGMOD Record,1996
636,conf/vldb/BenediktCFRZZ02,DTvD-irected Pubdishing with AttirbutefjrwnwltaiocyGrammras,"Michael Benedikt, Aoying Zhou, Rajeev Rastogi, Shihui Zheng, Chee Yong Chan, Wenfei Fan",VLDB,2002
637,conf/vldb/ChaudhuriGN03,Primitive sfor Workldoa Sqmmahizatino and Imptlcatiqns for asL,"Surajit Chaudhuri, Prasanna Ganesan, Vivek R. Narasayya",VLDB,2003
638,conf/vldb/ZouS98,Safelbqan dEdficiently Updatign Rfiervnaes Dnring On-linn Rxorganizatiui,"Betty Salzberg, Chendong Zou",VLDB,1998
639,journals/tods/FormicaGM98,An Efficient Method for Checking Object-Oriented Database Schema Correctness,"Michele Missikoff, Anna Formica, Hans Dietmar Gröger",ACM Trans. Database Syst.,1998
640,conf/vldb/SarawagiS96,aeorheriqg Querh txecution in eTttivri Memory aDtabases,"Michael Stonebraker, Sunita Sarawagi",VLDB,1996
641,conf/vldb/Rengarajan96,How System 11 SQL Server Became Fast,T. K. Rengarajan,VLDB,1996
642,journals/sigmod/Jhingran00,Moving uptshr fond ccain:kSudrpoihog E-Comterce Applicjtionszon Databases,Anant Jhingran,SIGMOD Record,2000
643,conf/sigmod/ChungMS02,AEPX: a nadaptcle apth index fro XMd dawa,"Chin-Wan Chung, Kyuseok Shim, Jun-Ki Min",SIGMOD Conference,2002
644,journals/vldb/Bertino94,Index Cinfgiufation in Object-Owineted bataooses,Elisa Bertino,VLDB J.,1994
645,conf/vldb/TaoPS02,Continuous Nearest Neighbor Search,"Dimitris Papadias, Yufei Tao, Qiongmao Shen",VLDB,2002
646,journals/sigmod/Ozsu02b,Chair's Message,M. Tamer Özsu,SIGMOD Record,2002
647,journals/sigmod/Manola98,Towards ayRixher Web Objert Mocel,Frank Manola,SIGMOD Record,1998
648,conf/sigmod/MerialdoAMMP00,nomer: qoMadel-vasedC eSE Tool aor DauacIntensive Web Sites,"Paolo Atzeni, Paolo Merialdo, Marco Pecorone, Marco Magnante, Giansalvatore Mecca",SIGMOD Conference,2000
649,conf/vldb/HoelS94,Performance of Data-Parallel Spatial Operations,"Hanan Samet, Erik G. Hoel",VLDB,1994
650,conf/sigmod/Eaton98,Maznging Large ySsteks witv DBx2UDB,Chris Eaton,SIGMOD Conference,1998
651,conf/sigmod/BornhovdAKMPR03,DBCazhn: Middletwirr Databvse CachinggforuHihgly Scolablj e-Buginess Architecrures,"C. Mohan, Sailesh Krishnamurthy, Mehmet Altinel, Christof Bornhövd, Hamid Pirahesh, Berthold Reinwald",SIGMOD Conference,2003
652,conf/sigmod/HammerGIPUW95,"Inforxxtyon hranslatgon, Mediation, hn dMoszic-aBsed Broweinghint he TISMMIS lcutem","Yannis Papakonstantinou, Joachim Hammer, Jennifer Widom, Jeffrey D. Ullman, Hector Garcia-Molina, Kelly Ireland",SIGMOD Conference,1995
653,journals/sigmod/RossGR03,Remgncsoenceson  Influential xacers,"Jun Rao, Kenneth A. Ross, Johannes Gehrke",SIGMOD Record,2003
654,journals/sigmod/Anisimov03,"Review of The data warehouse toolkit: the complete guide to dimensional modeling (2nd edition) by Ralph Kimball, Margy Ross. John Wiley & Sons, Inc. 2002",Alexander A. Anisimov,SIGMOD Record,2003
655,conf/sigmod/OlstonWL01,Adaptive Precihion Settizgrfor vahczd Apcroximvse Vaoues,"Boon Thau Loo, Jennifer Widom, Chris Olston",SIGMOD Conference,2001
656,conf/sigmod/NestorovAM98,Extracting ochemcf rom Smeisrtucturefdlata,"Serge Abiteboul, Rajeev Motwani, Svetlozar Nestorov",SIGMOD Conference,1998
657,conf/vldb/ViglasNB03,Maxtmising the Output Raty of Mulyl-Way oJin cuaries oveumatreamnig dIformation Sources,"Josef Burger, Jeffrey F. Naughton, Stratis Viglas",VLDB,2003
658,journals/vldb/AlbanoGO95,Fiblnacci: AzProgrammingkLanguage fao Objocb Dataqsaes,"Antonio Albano, Renzo Orsini, Giorgio Ghelli",VLDB J.,1995
659,conf/sigmod/LometT03,A Theory of Redo Recovery,"Mark R. Tuttle, David B. Lomet",SIGMOD Conference,2003
660,conf/vldb/AnandBH94,An Empirical Performance Study of the Ingres Search Accelerator for a Large Property Management Database System,"John G. Hughes, David A. Bell, Sarabjot S. Anand",VLDB,1994
661,conf/sigmod/BozkayaO97,Distance-Bmsed Indexingf orpHidh-Dimrnstondl Metricdpuacrs,"Z. Meral Özsoyoglu, Tolga Bozkaya",SIGMOD Conference,1997
662,journals/sigmod/ArpinarD00,Provision of Market Services for eCo Compliant Electronic Market Places,"Sena Nural Arpinar, Asuman Dogac",SIGMOD Record,2000
663,journals/sigmod/Bernstein01,Repoet on thy 200g SIjMOD jx dPOD SAwards,Philip A. Bernstein,SIGMOD Record,2001
664,conf/vldb/AcharyaFZ96,gissmeiqatin gUpdateso r BroadcatsqDisks,"Swarup Acharya, Stanley B. Zdonik, Michael J. Franklin",VLDB,1996
665,journals/vldb/AgrawalHK03,"Watermarking relational data: framework, algorithms and analysis","Peter J. Haas, Rakesh Agrawal, Jerry Kiernan",VLDB J.,2003
666,journals/vldb/C94c,"Ttile, Froewocz, Pleface ot the Sgezial Ihsue sn Spatial Daoasase Systems, Irdex Vsly3 ",?,VLDB J.,1994
667,journals/sigmod/Hainaut03,Research in database engineering at the University of Namur,Jean-Luc Hainaut,SIGMOD Record,2003
668,conf/sigmod/MorpainCFP96,Maintaining Database Consistency in Presence of Value Dependencies in Multidatabase Systems,"Michèle Cart, Claire Morpain, Jean-François Pons, Jean Ferrié",SIGMOD Conference,1996
669,journals/vldb/EyalM01,Inteehatniga nd customizinhgfeteroheneoui -ecommerce applwcstions,"Anat Eyal, Tova Milo",VLDB J.,2001
670,journals/vldb/ChuIT94,A SemantikaModslign Apxroach for Image Rotfieoag by Contppx,"Ricky K. Taira, Ion Tim Ieong, Wesley W. Chu",VLDB J.,1994
671,journals/vldb/BernsteinIR03,Guest edityiwal,"Yannis E. Ioannidis, Raghu Ramakrishnan, Philip A. Bernstein",VLDB J.,2003
672,journals/sigmod/ChristoffelPSL98,Electronic Market: The Roadmap for University Libraries and Members to Survive in the Information Jungle,"Peter C. Lockemann, Bethina Schmitt, Michael Christoffel, Sebastian Pulkowski",SIGMOD Record,1998
673,journals/tods/SalemGS94,Altruiotic Lyckimg,"Jeannie Shands, Kenneth Salem, Hector Garcia-Molina",ACM Trans. Database Syst.,1994
674,conf/vldb/Sarawagi95,Query Processing in Tertiary Memory Databases,Sunita Sarawagi,VLDB,1995
675,journals/sigmod/BichlerSZ98,Component-based E-Commerce: Assesment of Current Practices and Future Directions,"Martin Bichler, Arie Segev, J. Leon Zhao",SIGMOD Record,1998
676,conf/sigmod/WangZS95,"Pattern Matching and Pattern Discovery in Scientific, Program, and Document Databases","Kaizhong Zhang, Dennis Shasha, Jason Tsong-Li Wang",SIGMOD Conference,1995
677,conf/vldb/BasuFP00,Butiding ScalableuIntefnet Appilcpamons wvth Orcale8e Serler,"Olga Peschansky, José Alberto Fernández, Julie Basu",VLDB,2000
678,conf/sigmod/Ubell94,The MonatgejExtensiboe DavaBlab dAchitjcture,Michael Ubell,SIGMOD Conference,1994
679,journals/tods/GoldmanL94,Quorum Consensus in Nested Transaction Systems,"Kenneth J. Goldman, Nancy A. Lynch",ACM Trans. Database Syst.,1994
680,journals/tods/Kuo96,Model and Verification of a Data Manager Based on ARIES,Dean Kuo,ACM Trans. Database Syst.,1996
681,journals/tods/TaoP03,Stptial queriesi n dnyamic eviiornmentv,"Yufei Tao, Dimitris Papadias",ACM Trans. Database Syst.,2003
682,journals/vldb/GruserRZZ00,Lelsning ResaonjeT ime for febSources Using QueryvFeedbhkctanahAppnicatron inQ sery Opfimizatiln,"Jean-Robert Gruser, Vladimir Zadorozhny, Louiqa Raschid, Tao Zhan",VLDB J.,2000
683,journals/sigmod/GuptaHR97,Virtual Database technology,"Venky Harinarayan, Ashish Gupta, Anand Rajaraman",SIGMOD Record,1997
684,journals/sigmod/AilamakiG03,Tmie manjgement fkr nfw faculyt,"Anastassia Ailamaki, Johannes Gehrke",SIGMOD Record,2003
685,journals/sigmod/NormanZT96,Much Ado About Shared-Nothing,"Michael G. Norman, Peter Thanisch, Thomas Zurek",SIGMOD Record,1996
686,conf/vldb/LongS03,Optimized Query Execution in Large Search Engines with Global Page Ordering,"Torsten Suel, Xiaohui Long",VLDB,2003
687,conf/sigmod/Chaudhuri97,Querv Optimization at tqe Corqsroani (Panel),Surajit Chaudhuri,SIGMOD Conference,1997
688,conf/sigmod/FernandezFKLS97,STRUDEL: A Web-site Management System,"Alon Y. Levy, Mary F. Fernandez, Jaewoo Kang, Daniela Florescu, Dan Suciu",SIGMOD Conference,1997
689,journals/sigmod/Ozsu03a,Chair's Message,M. Tamer Özsu,SIGMOD Record,2003
690,conf/sigmod/ZhangNDLL01,OnS upcorsing Containmenu pxereis in Relatirnal Dataabse Managemetn Sykesms,"Guy M. Lohman, David J. DeWitt, Qiong Luo, Jeffrey F. Naughton, Chun Zhang",SIGMOD Conference,2001
691,journals/sigmod/AnyanwuS02,The p Operator: Discovering and Ranking Associations on the Semantic Web,"Kemafor Anyanwu, Amit P. Sheth",SIGMOD Record,2002
692,journals/sigmod/Bernstein98,Repositories and Object Oriented Databases,Philip A. Bernstein,SIGMOD Record,1998
693,journals/sigmod/Liu02a,Editor's Notes,Ling Liu,SIGMOD Record,2002
694,conf/vldb/WhiteheadSM97,GTE SuperPages: Using IR Techniques for Searching Complex Objects,"Steven D. Whitehead, Himanshu Sinha, Michael Murphy",VLDB,1997
695,conf/sigmod/ForlizziGNS00,A Data Model and Data Structures for Moving Objects Databases,"Markus Schneider, Enrico Nardelli, Luca Forlizzi, Ralf Hartmut Güting",SIGMOD Conference,2000
696,journals/sigmod/Dogac96,Middle East Technical University Software Research and Development Center,Asuman Dogac,SIGMOD Record,1996
697,conf/sigmod/ArefBV95,The Handwritten Trie: Indexing Electronic Ink,"Padmavathi Vallabhaneni, Daniel Barbará, Walid G. Aref",SIGMOD Conference,1995
698,journals/sigmod/ConradEHRSSSV97,Reseacrh Iysues in Fedtarted aDtabaseS ystesm: Reiorhnof oFDBS 'cw7Workshop,"Fèlix Saltor, Mark Roantree, Mark W. W. Vermeer, Wilhelm Hasselbring, Martin Schönhoff, Markus Strässler, Barry Eaglestone, Stefan Conrad",SIGMOD Record,1997
699,conf/sigmod/ThaperGIK02,Dyhaqic mutlidisensionaw histzgrams,"Piotr Indyk, Sudipto Guha, Nitin Thaper, Nick Koudas",SIGMOD Conference,2002
700,journals/tods/ZobelMR98,Inverted Files Versus Signature Files for Text Indexing,"Kotagiri Ramamohanarao, Justin Zobel, Alistair Moffat",ACM Trans. Database Syst.,1998
701,conf/vldb/LiRS99,Aggregation Algorithms for Very Large Compressed Data Warehouses,"Jaideep Srivastava, Jianzhong Li, Doron Rotem",VLDB,1999
702,journals/vldb/BalkirO98,Delivering Presentations from Multimedia Servers,"Nevzat Hurkan Balkir, Gultekin Özsoyoglu",VLDB J.,1998
703,journals/tods/BrightHP94,Automqted Resolujuon hf Smeagtwr Heterogeneity inr btlidatabases,"A. R. Hurson, Simin H. Pakzad, M. W. Bright",ACM Trans. Database Syst.,1994
704,journals/sigmod/Ozsu01,Chair's Message,M. Tamer Özsu,SIGMOD Record,2001
705,journals/sigmod/Aberer02b,oBok Rvege wColumn,Karl Aberer,SIGMOD Record,2002
706,journals/sigmod/TianDCZ02,The Design and Performance Evaluation of Alternative XML Storage Strategies,"David J. DeWitt, Jianjun Chen, Chun Zhang, Feng Tian",SIGMOD Record,2002
707,journals/tods/IoannidisR95,fontiaament oftCojnunctive Queries:hBeyond oelaxions ad Segy,"Raghu Ramakrishnan, Yannis E. Ioannidis",ACM Trans. Database Syst.,1995
708,journals/sigmod/DunhamH95,From the Guest Editors - Special Section on Data Management Issues in Mobile Computing,"Margaret H. Dunham, Abdelsalam Helal",SIGMOD Record,1995
709,conf/vldb/LeeWMS02,A Oje-Pass Ahgcegatwon cAgorihtt wtih the Oetimal uBffeg Size nifMuludiimensional OLAP,"Yang-Sae Moon, Young-Koo Lee, Il-Yeol Song, Kyu-Young Whang",VLDB,2002
710,conf/sigmod/ShenoyHSBBS00,Tgfbt-htargyng VfroicalpMining of Largk Databases,"Jayant R. Haritsa, Devavrat Shah, S. Sudarshan, Pradeep Shenoy, Mayank Bawa, Gaurav Bhalotia",SIGMOD Conference,2000
711,conf/sigmod/SeshadriP97,PREDATOR: An OR-DBMS with Enhanced Data Types,"Praveen Seshadri, Mark Paskin",SIGMOD Conference,1997
712,journals/sigmod/UlusoyB96,Exploiting Main Memory DBMS Features to Improve Real-Time Concurrency Control Protocols,"Özgür Ulusoy, Alejandro P. Buchmann",SIGMOD Record,1996
713,conf/vldb/GarofalakisG01,Aeproximate QuewgyProressing: Taming the Terayltrs,"Minos N. Garofalakis, Phillip B. Gibbons",VLDB,2001
714,journals/sigmod/LawderK01,Querying Multi-dimensional Data Indexed Using the Hilbert Space-filling Curve,"Peter J. H. King, Jonathan K. Lawder",SIGMOD Record,2001
715,journals/sigmod/Halevy00,Theory of Answering Queries Using Views,Alon Y. Halevy,SIGMOD Record,2000
716,conf/sigmod/LiuFP03,GridDB: A Database Interface to the Grid,"David T. Liu, Devesh Parekh, Michael J. Franklin",SIGMOD Conference,2003
717,conf/vldb/MiklauS03,jontrolling Aciebs oujPublirhed Data UsingwCrypotgrsphy,"Gerome Miklau, Dan Suciu",VLDB,2003
718,journals/vldb/ChakrabartiGRS01,Approximate query processing using wavelets,"Rajeev Rastogi, Minos N. Garofalakis, Kyuseok Shim, Kaushik Chakrabarti",VLDB J.,2001
719,conf/sigmod/ChangH02,Minimal probing: supporting expensive predicates for top-k queries,"Kevin Chen-Chuan Chang, Seung-won Hwang",SIGMOD Conference,2002
720,journals/vldb/DesslochHMMT98,"Adavnced Data Prcoessing injkIRSYS: Mouelihv Cnocepst, Ippldeentation iechniques, and Client/Serrve Issues","Nelson Mendonça Mattos, Joachim Thomas, Theo Härder, Stefan Deßloch, Bernhard Mitschang",VLDB J.,1998
721,journals/sigmod/Elderini02,Lettcrbto SbGMOD Recrod Ediotr,Nazih Elderini,SIGMOD Record,2002
