Age,Workclass,fnlwgt,Education,Education_Num,Martial_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_per_week,Country,income
-999,0,148657,13,1,,0,5,4,0,999,0,2.809772068304282e-06,25,0
51,1,40808,9,13,4,10,1,0,0,0,0,3.799232868004486e-06,38,0
34,4,183473,11,9,0,14,3,4,0,0,0,-1.4423684101952941e-05,38,0
59,4,108496,12,14,2,4,0,4,1,0,0,6.135161950295222e-07,38,1
50,4,204838,11,9,0,4,4,4,0,0,0,-5.626585426525921e-07,38,0
29,4,132686,11,9,0,7,4,4,1,0,0,-1.0242134552105512e-05,38,1
17,7,117906,0,6,,5,3,4,1,0,0,-2.2150148638884493e-06,38,0
24,4,304386,11,9,4,8,3,4,0,0,0,4.357524435840783e-06,38,0
52,0,248113,13,1,3,0,2,4,1,0,0,-4.3495993440132e-08,25,0
39,4,165215,12,14,2,10,5,4,0,0,1902,1901.9999858790031,38,1
18,0,215463,2,8,4,0,3,4,0,0,0,-2.7321683319694333e-06,38,0
32,4,259719,15,10,0,6,4,2,1,0,0,-4.680247890398742e-06,26,0
25,0,35829,15,10,0,0,4,4,0,0,0,1.9351352303118284e-06,38,0
-999,4,248795,11,9,4,7,1,4,0,0,0,8.553256189442238e-07,38,0
-999,6,124692,11,9,2,10,0,4,1,0,1902,1901.9999958838694,38,1
37,2,128054,15,10,0,1,4,4,0,0,0,-4.506634434233514e-06,38,1
39,4,179731,12,14,2,4,5,4,0,0,2415,2415.0000006722257,38,1
32,5,113543,14,15,2,10,0,4,1,0,0,9.62976754986563e-06,38,1
23,4,252153,15,10,,8,1,4,0,0,0,2.7864052270818587e-06,38,1
45,1,45891,15,10,0,1,4,4,1,0,0,1.423069325290714e-05,38,0
30,4,112263,1,7,0,6,3,4,1,0,0,1.1331909788418906e-05,38,0
20,4,47791,2,8,0,8,1,4,0,0,0,1.4966824962091522e-05,38,0
41,4,202980,11,9,2,3,0,4,1,0,0,1.3686276518030559e-05,28,0
21,4,34918,11,9,4,12,3,4,0,0,0,1.5629495167407225e-05,38,1
48,4,91251,5,4,2,8,0,1,1,0,0,-1.1531428104712342e-05,3,0
31,4,132996,11,9,2,10,0,4,1,5178,0,6.4742627791046846e-06,38,1
34,4,306215,8,11,4,6,1,2,1,0,0,1.2183205528638965e-05,38,0
-999,4,203570,11,9,5,8,4,2,1,0,0,1.3990273218566188e-05,38,0
41,6,355918,9,13,5,3,1,4,1,0,0,-7.707188130139526e-06,38,0
35,6,198841,14,15,2,10,0,4,1,0,0,6.57380524931438e-06,38,1
42,4,282964,9,13,0,4,4,4,0,0,0,7.520306495041909e-07,38,1
34,6,312197,11,9,2,14,0,4,1,0,0,1.847060233007612e-05,25,1
44,4,98779,0,6,2,7,0,4,1,4386,0,-1.3872916243944507e-05,38,0
32,4,200246,9,13,2,4,0,4,1,999,0,-7.692895814228656e-06,38,1
25,4,182771,15,10,4,12,3,1,1,0,0,-1.8106338249623453e-05,38,0
23,4,199908,1,7,2,14,0,4,1,0,0,1.446162870330822e-06,38,0
36,4,172104,14,15,4,10,1,3,1,0,0,2.2638402692696516e-05,18,1
-999,6,35295,9,13,4,12,4,4,1,0,0,-4.4341618533292134e-07,38,1
27,4,216858,10,16,4,10,1,4,1,0,0,1.0103332252425416e-06,38,0
27,4,332187,9,13,4,1,1,4,0,0,0,5.502387706232047e-06,38,0
-999,4,255109,11,9,4,4,1,4,0,0,0,-1.1629048500729085e-06,38,0
17,4,111332,1,7,4,12,3,4,0,0,0,3.6602601914408036e-06,38,0
59,2,238431,11,9,0,1,4,4,0,999,0,3.92211669327814e-06,38,0
34,4,131552,11,9,4,8,3,4,0,0,0,-8.455566520935269e-06,38,0
30,4,110239,0,6,,14,0,4,1,0,0,-9.404671154966835e-07,38,1
31,7,255830,7,12,4,1,3,2,0,0,0,7.4193292649024625e-06,38,0
18,0,175648,1,7,,0,3,4,1,0,0,9.285761165630954e-06,38,0
23,4,82998,15,10,4,12,1,4,1,0,0,1.2985016561942752e-05,38,1
19,4,164320,11,9,4,14,3,4,1,0,0,3.3543606678279406e-06,38,0
20,6,263498,8,11,4,5,3,4,1,0,0,3.557857112444408e-06,38,0
52,6,162381,11,9,0,12,1,4,1,999,0,7.501848652146249e-06,38,0
39,2,229651,9,13,2,10,0,4,1,999,0,-5.94770213571308e-06,38,0
27,4,357348,11,9,5,8,4,4,0,0,0,-6.357790519891622e-06,38,0
-999,4,269657,15,10,4,12,1,4,0,0,0,-1.2479785765439863e-06,38,0
38,2,82880,9,13,2,10,5,4,0,0,0,-1.2750176995541036e-05,38,0
19,4,389755,11,9,4,6,3,4,1,0,0,4.069007716999091e-06,38,0
34,4,195136,9,13,2,10,5,4,0,0,1887,1887.0000104908204,38,0
41,4,207685,11,9,2,14,0,4,1,0,0,-7.100436448383543e-06,0,0
23,4,222925,11,9,,7,3,4,0,2105,0,4.35149189885271e-06,38,0
24,0,196388,7,12,4,0,1,4,1,0,0,-6.2913105094199345e-06,38,0
24,4,50341,9,13,4,1,1,4,0,0,0,-1.0165755019949261e-05,38,0
22,4,214134,0,6,4,14,1,0,1,0,0,2.0555610437596666e-05,38,0
45,4,114032,14,15,,10,0,4,1,0,0,-1.0022331360172423e-05,38,1
45,4,192053,11,9,,4,0,4,1,0,0,-1.2793193180878452e-05,38,1
48,4,240231,9,13,2,4,0,1,1,0,0,2.147153970553128e-06,23,0
-999,4,44402,9,13,2,12,0,4,1,0,0,2.685214784607662e-06,38,0
35,6,191503,15,10,2,12,0,4,1,0,0,6.672321411899407e-06,38,1
32,4,163530,11,9,,8,4,0,0,0,0,2.001228053509907e-05,38,1
51,2,136823,11,9,,4,5,4,0,0,0,-7.771298151946304e-06,38,0
59,4,121912,15,10,2,4,0,4,1,0,0,-5.784368379739005e-06,38,1
31,2,58624,11,9,,14,3,4,1,0,0,1.6088054973068573e-05,38,0
27,2,74056,9,13,4,13,1,4,1,0,0,9.391237655057845e-06,38,1
29,4,144259,9,13,2,6,0,2,1,4386,0,8.000813377617322e-06,0,1
57,4,182028,7,12,6,1,1,4,0,0,0,-5.898686955073191e-06,38,0
40,4,209040,11,9,4,8,1,4,1,0,0,1.1258882204122522e-05,38,0
31,4,206046,11,9,,7,1,4,1,0,0,8.031828201810358e-06,38,0
23,4,182494,5,4,4,7,3,4,1,0,0,1.8953726811936563e-06,38,0
42,4,185057,11,9,5,1,4,4,0,0,0,-5.849278102334923e-06,33,0
60,4,147473,11,9,2,12,0,4,1,999,0,1.0669555438844522e-06,38,1
53,2,221722,12,14,4,4,1,4,0,14344,0,1.648486888483272e-05,38,1
20,0,388811,15,10,4,0,3,4,0,0,0,-1.0939677526036805e-05,38,0
27,4,221912,11,9,4,6,3,4,1,0,0,-7.9979906806347e-06,38,0
31,4,48189,11,9,2,14,0,4,1,0,0,-6.278024350706654e-06,38,0
29,7,382272,9,13,4,3,1,4,1,0,0,-4.10821156009745e-06,38,0
22,4,48347,9,13,4,5,3,4,1,0,0,-1.573668652102702e-07,38,1
42,4,143046,9,13,4,10,1,4,0,0,1564,1564.0000095857104,38,1
63,5,137940,14,15,2,10,0,4,1,15024,0,4.6141411441746275e-06,38,1
-999,4,249571,11,9,,12,0,4,1,0,0,6.084105050342879e-07,38,0
79,4,121318,15,10,2,1,0,4,1,0,0,2.769934750803454e-06,38,0
39,4,224531,11,9,2,3,0,4,1,7298,0,6.239909603631794e-06,38,1
29,4,185019,2,8,4,8,1,3,1,0,0,-1.681705946229595e-05,38,1
60,4,27886,5,4,0,8,1,4,1,0,0,1.0715841917546008e-05,38,1
-999,4,94741,2,8,2,8,5,4,0,0,0,-8.264129428864023e-06,38,0
20,4,107801,7,12,4,8,3,4,0,0,2205,2204.9999955648964,38,1
44,4,191256,11,9,2,14,0,4,1,999,0,3.404353217035865e-06,38,0
47,4,256866,11,9,2,14,0,4,1,0,0,-7.54058280039174e-07,38,0
59,4,197148,11,9,2,11,0,4,1,0,0,4.869304410933395e-06,38,0
37,4,312271,12,14,0,4,1,4,1,0,0,1.4182791845640559e-06,38,0
-999,4,118657,11,9,5,7,2,4,1,0,0,-2.8933228706162153e-06,38,0
-999,4,224338,8,11,6,4,1,4,0,0,0,1.528758169376282e-05,38,1
43,4,242488,15,10,2,1,0,4,1,5013,0,7.08065532010135e-06,38,0
23,0,234970,15,10,4,0,3,2,0,0,0,3.021173251356195e-06,38,0
-999,4,227915,11,9,4,3,4,4,0,0,0,6.925198408593666e-06,38,0
40,2,105717,12,14,4,1,1,4,0,0,1876,1875.999992946705,38,0
45,6,160962,15,10,4,12,3,4,0,999,0,2.1747717418166846e-05,38,0
34,0,353881,8,11,2,0,0,4,1,3103,0,-1.0876372010831385e-05,38,1
22,4,188950,15,10,4,13,3,4,1,999,0,1.1316865829340153e-06,38,1
38,4,201328,9,13,2,10,0,4,1,0,0,-2.864262786177403e-06,38,1
24,4,218678,15,10,4,12,1,4,1,0,0,-3.2441437542704836e-06,38,0
23,4,184255,11,9,2,12,5,4,0,0,0,-4.542567563147595e-06,38,0
39,1,200968,15,10,2,1,2,4,1,0,0,-7.717100009985015e-06,38,1
26,4,102264,15,10,4,3,1,4,1,0,0,1.1883422048081194e-05,38,0
24,4,300584,11,9,4,6,4,4,1,0,0,-1.2047027945828841e-05,38,0
-999,4,208946,15,10,4,1,3,4,1,0,0,9.8356389868382e-06,38,0
36,4,105021,9,13,2,10,0,4,1,0,0,6.485377347209823e-06,38,0
20,4,124751,15,10,4,9,3,4,0,0,0,-3.8089113167934615e-06,38,0
-999,4,274057,1,7,4,8,3,2,1,0,0,5.3260728379385305e-06,38,0
38,4,132879,9,13,2,4,0,4,1,0,0,-1.5789901769657474e-06,38,1
43,5,260960,9,13,0,5,1,4,1,0,0,-1.101006338509352e-05,38,0
-999,4,208415,11,9,0,4,1,2,1,0,0,-1.0904336546709064e-05,0,0
42,4,356934,12,14,2,4,0,4,1,0,0,6.554415164696909e-06,38,1
35,4,154410,9,13,2,4,0,4,1,0,0,6.035703236850229e-06,38,1
31,4,35378,15,10,0,1,1,4,0,0,0,2.420114143192196e-06,38,0
73,4,301210,3,2,2,14,0,4,1,0,1735,1734.9999960848347,38,0
32,4,73621,15,10,0,4,4,4,0,0,0,-1.9043153363102142e-06,38,0
-999,4,108140,12,14,2,4,0,4,1,999,0,-3.255531571640265e-06,38,1
66,4,217198,11,9,2,6,0,4,1,999,0,-1.7469441351768675e-05,38,0
22,4,157332,11,9,,8,3,4,0,0,0,6.125325025627932e-07,38,0
51,4,202956,8,11,,12,0,4,1,0,0,5.22454861209501e-06,38,1
31,4,173495,11,9,,8,3,4,1,0,0,6.760879877820571e-07,38,0
65,4,149811,11,9,0,1,4,4,0,0,2206,2206.000017691492,2,0
39,4,444219,11,9,2,3,5,2,0,0,0,-1.0045621448299802e-05,38,0
48,4,125120,15,10,2,1,5,4,0,0,0,-6.611037168937205e-06,38,1
20,4,190429,15,10,4,8,1,4,0,0,0,1.330189956836701e-06,38,0
28,0,190303,7,12,4,0,2,4,1,0,0,2.437668101924316e-06,38,0
48,4,248164,9,13,2,12,0,4,1,4386,0,-1.9012086250262724e-05,38,1
29,1,208534,14,15,2,10,0,4,1,999,0,6.0269799987560274e-06,38,0
36,6,343721,10,16,4,10,1,4,1,0,0,2.4831683955559874e-06,0,1
35,5,196373,9,13,2,4,0,4,1,0,0,-2.1193929438330914e-05,38,0
31,4,433788,15,10,2,14,0,4,1,0,0,-1.1670926888492183e-06,38,1
48,7,122086,11,9,2,11,0,4,1,0,0,-8.085415219386678e-06,38,0
36,4,137314,8,11,4,13,1,4,1,0,0,-4.533232643137903e-06,38,1
40,6,33068,11,9,2,5,0,4,1,0,0,-1.338100784677863e-05,38,0
-999,4,210688,11,9,2,10,0,4,1,0,0,4.1618867867357235e-06,38,0
26,2,117833,9,13,4,10,1,4,0,4865,0,1.761776380570226e-05,38,0
37,7,103474,11,9,4,8,3,4,0,0,0,2.6502357417028264e-06,38,0
65,4,115880,10,16,2,4,0,4,1,0,0,-2.1593841017636468e-05,38,1
26,6,233933,0,6,4,10,1,4,0,0,0,2.8559603733279877e-06,38,0
42,4,52781,15,10,2,13,0,4,1,0,0,-1.946387921990352e-06,38,0
47,4,586657,12,14,2,4,0,4,1,0,0,-1.1010125347541032e-05,23,0
62,4,113080,5,4,0,3,3,4,1,0,0,3.5362383139102725e-06,38,0
27,4,251905,8,11,4,4,3,4,1,0,0,8.797647281273559e-06,38,0
-999,6,225964,15,10,6,12,1,4,1,0,0,-6.684934818931377e-06,38,1
20,0,194096,15,10,4,0,3,4,0,0,0,-1.643732810811891e-05,38,0
29,4,263831,9,13,4,1,3,4,0,0,0,-2.0116722395428695e-05,38,1
29,4,133136,2,8,2,14,0,4,1,999,0,-6.6568509358532215e-06,38,1
32,4,121634,0,6,,7,3,4,1,0,0,-1.555034692598096e-06,25,0
-999,5,40767,15,10,2,3,0,4,1,0,0,-5.160055636374792e-06,38,0
30,1,355789,11,9,4,1,1,2,0,0,0,-6.83282092662382e-06,38,0
43,2,311914,15,10,0,1,1,4,0,0,0,5.67899527128155e-06,38,0
23,4,91189,9,13,2,8,0,4,1,0,0,4.628260461459243e-06,38,1
44,1,344060,14,15,2,10,0,4,1,0,0,1.995934027601921e-06,38,1
41,4,113823,9,13,,8,1,4,1,0,0,8.16487784344106e-06,38,0
49,7,185800,12,14,0,10,4,2,0,7430,0,-6.563073527953184e-06,38,1
30,4,76107,11,9,4,14,1,4,1,0,0,-1.094559235058568e-05,38,0
23,4,117618,15,10,4,6,3,4,1,0,0,-5.223336742273718e-06,38,0
39,4,238008,11,9,6,1,3,4,0,999,0,-5.913027716817709e-06,38,0
32,4,136480,9,13,2,12,0,4,1,0,0,-2.0512894560470268e-05,38,0
-999,4,285200,15,10,,3,0,4,1,0,1887,1886.9999945443135,38,1
-999,4,351040,15,10,4,1,3,4,0,0,0,1.1048505551822253e-05,32,0
35,4,1226583,9,13,2,12,0,4,1,0,0,8.008534306178625e-06,38,1
23,4,195767,11,9,4,3,1,4,1,999,0,5.251838569560801e-06,38,0
25,4,187540,15,10,4,3,1,4,1,0,0,1.3161804323697919e-06,38,1
-999,4,79372,11,9,0,12,1,4,0,0,0,1.4488985261420314e-05,38,0
30,4,226665,9,13,2,4,0,2,1,0,0,-1.0601678948679612e-05,38,1
52,4,213209,15,10,2,3,0,4,1,999,0,-9.648271219628666e-06,38,1
49,4,211005,15,10,2,7,0,2,1,0,0,1.1242952736885331e-05,38,0
24,4,96178,9,13,4,1,3,4,0,0,0,2.760489683870866e-07,38,0
46,4,328216,9,13,2,4,0,4,1,15024,0,-6.711783070441787e-06,38,1
39,4,110713,9,13,2,12,0,4,1,0,0,5.5192462675647015e-06,38,0
45,6,225456,9,13,2,4,0,4,1,999,0,-4.384669616879851e-06,38,0
62,2,159908,9,13,2,1,5,4,0,0,1258,1257.999991624745,38,0
43,4,118308,9,13,2,10,0,4,1,0,1977,1976.999991346482,38,1
45,4,180309,15,10,0,7,4,4,0,0,0,3.215493610260162e-06,38,0
62,6,39630,11,9,2,12,0,4,1,999,0,2.058154966306625e-06,38,1
48,4,273828,4,3,4,6,1,4,1,0,0,1.516746766655951e-05,25,1
56,4,172071,11,9,0,8,4,2,0,0,0,-2.900892466015029e-06,22,0
28,4,218887,11,9,4,5,4,4,0,0,0,-3.071494487979124e-06,38,1
23,4,664670,11,9,4,3,3,2,1,0,0,1.4396335305269162e-05,38,0
43,4,209149,11,9,0,8,1,4,0,0,0,9.856467932775906e-06,38,0
26,4,84619,9,13,2,3,0,4,1,0,0,1.4489830376273916e-06,38,1
36,4,447346,11,9,,12,0,4,1,0,0,-1.5610127225813104e-05,38,0
55,2,37869,10,16,4,10,1,4,0,999,0,-8.118547822832325e-06,38,0
48,7,99086,9,13,4,4,1,4,0,0,0,-1.0540947973877364e-05,38,0
43,4,143582,4,3,2,7,5,1,0,0,2129,2129.0000003645177,0,1
-999,4,326886,8,11,2,4,0,4,1,0,0,-5.083411145415442e-06,38,0
-999,4,181755,11,9,4,12,1,4,1,0,0,1.6029048928422998e-05,38,0
56,6,249368,11,9,3,4,1,4,1,0,0,-1.571437213774009e-05,38,0
39,6,326400,12,14,4,10,1,4,1,0,0,-1.161339716912713e-05,38,0
46,4,504725,4,3,5,6,1,4,1,0,0,2.446287848798518e-06,25,0
36,4,88967,1,7,4,14,4,0,1,0,0,5.214360497641698e-06,38,0
42,6,170721,11,9,2,3,0,4,1,0,2002,2001.9999741286376,38,0
50,4,148953,11,9,2,14,0,4,1,0,0,-1.7354101591652436e-05,38,1
17,4,342752,1,7,4,6,3,4,1,0,0,-2.636036931406143e-06,38,0
57,4,220871,5,4,6,7,4,2,0,0,0,1.3560436314849677e-05,38,0
73,4,29675,11,9,,8,2,4,0,0,0,1.8877608852169696e-05,38,0
-999,1,183611,15,10,4,1,1,4,1,0,0,-4.14497490163026e-06,38,0
35,4,115215,15,10,4,14,3,4,1,0,0,-1.706469774204162e-06,38,0
27,4,152231,15,10,,7,0,4,1,0,0,-8.36865757284643e-06,38,0
24,0,41356,15,10,4,0,1,4,0,0,0,6.332063998861223e-06,38,0
27,4,225142,15,10,,3,3,4,1,0,0,1.528529584493931e-05,38,0
23,6,121313,11,9,4,3,3,4,1,0,0,1.2560207373800498e-05,38,0
-999,4,134821,11,9,4,1,3,4,0,0,0,-2.900061265541645e-07,38,1
51,4,311350,9,13,,4,0,4,1,0,0,-8.385317051352246e-06,38,1
26,4,102106,0,6,2,1,5,4,0,0,0,8.19700430982076e-08,38,0
47,4,427055,15,10,2,1,0,4,1,0,0,1.3807867044335775e-05,25,0
40,4,117860,11,9,0,8,1,2,1,0,0,-4.005170983466184e-06,38,1
58,4,285885,6,5,0,8,4,4,0,0,0,-1.8154290293477532e-05,38,0
25,4,212800,15,10,4,12,3,4,0,0,0,-3.600092533174679e-06,38,1
-999,4,194864,11,9,2,12,5,4,0,0,0,-2.7902575348833915e-06,38,0
36,4,31438,1,7,,14,0,4,1,0,0,-1.821298161269498e-05,38,0
46,4,148254,11,9,0,4,1,4,0,0,0,2.3203733199831903e-06,38,0
69,4,113035,3,2,6,9,1,2,0,999,0,5.060046632553979e-06,38,0
69,4,106595,11,9,6,1,1,4,0,999,0,1.8598926148183102e-05,38,1
28,4,144521,11,9,4,8,3,2,0,0,0,-1.3323769568431127e-05,38,0
20,4,172232,11,9,4,1,3,4,1,999,0,7.30521431288764e-06,38,0
54,7,123592,11,9,5,1,4,2,0,3887,0,9.668361511758767e-06,38,0
-999,4,191921,15,10,,14,3,4,1,0,0,5.1962093093530985e-06,38,0
-999,2,237379,11,9,2,6,0,4,1,3471,0,-1.0068016328441247e-05,38,0
17,4,208463,11,9,4,12,3,4,0,0,0,-1.0649266807425118e-05,38,0
-999,1,68985,11,9,2,1,0,4,1,0,0,9.71967522838149e-07,38,0
50,4,22418,6,5,0,14,1,4,1,0,0,9.017765984629197e-07,38,0
57,4,163047,11,9,2,4,5,4,0,0,0,-5.5943382462870645e-06,38,0
51,4,153870,15,10,2,14,0,4,1,0,2603,2603.00001291637,38,1
20,0,124954,15,10,,0,3,4,1,0,0,-4.0075158249206045e-06,38,0
47,4,197702,15,10,2,3,0,4,1,0,0,-1.893700744119037e-05,38,1
25,4,166415,11,9,,14,4,4,1,0,0,-2.2405651450483735e-06,38,0
50,7,116211,14,15,2,4,0,4,1,0,0,4.802733482457059e-06,38,1
20,4,33644,11,9,4,1,3,4,0,0,0,3.419611520610459e-06,38,0
43,7,33331,14,15,2,10,0,4,1,0,1977,1977.000003342226,38,1
-999,4,73019,9,13,4,10,1,4,0,0,0,1.4939890143566777e-05,38,0
54,4,169182,11,9,5,1,4,4,0,0,0,-1.1147905717021243e-05,32,0
53,4,20438,15,10,5,4,4,0,0,0,0,-4.237083483506747e-06,38,0
-999,4,109869,11,9,4,3,3,4,1,0,0,1.545054038010403e-05,38,0
58,4,316849,15,10,,8,1,4,1,0,0,-1.9673498869642844e-05,38,0
30,4,208043,9,13,2,12,0,4,1,999,0,-5.369444720276938e-07,38,1
61,4,153790,11,9,2,1,5,2,0,0,0,1.2289211152370342e-05,38,0
-999,7,153451,15,10,0,1,1,4,0,0,0,1.2140162509340597e-05,38,0
59,4,96840,11,9,0,8,4,4,0,0,0,6.60116372846353e-06,38,1
72,4,192732,11,9,2,6,0,4,1,0,0,6.854393017616939e-06,38,0
33,4,209101,11,9,4,1,1,4,1,0,0,-1.0410231230551356e-05,38,0
-999,4,146919,11,9,2,1,5,4,0,0,0,1.3731770839291853e-05,38,1
46,2,192323,15,10,2,11,0,4,1,0,0,-1.2000617112857941e-05,38,1
48,4,217019,11,9,4,10,4,2,0,0,0,-1.1404130193733752e-05,38,0
33,4,198211,11,9,2,4,0,4,1,0,0,3.878741311637457e-06,38,1
21,4,222490,15,10,4,6,3,4,0,0,0,-4.930144957171996e-06,38,0
27,4,106758,11,9,0,1,4,4,0,0,0,2.066966990397588e-06,38,0
31,4,561334,11,9,0,14,1,4,1,999,0,4.307670792802269e-06,38,1
28,4,203710,9,13,4,7,1,4,1,0,0,1.778109739375549e-05,38,0
45,2,203322,15,10,0,1,1,4,0,0,0,4.337245855664093e-06,38,0
51,4,123703,11,9,2,7,0,4,1,999,0,-6.185343041584587e-06,38,0
46,7,312015,11,9,4,8,1,2,0,0,0,6.7648795818613535e-06,38,0
-999,4,209428,15,10,2,12,0,4,1,0,0,-8.317542000821123e-06,8,1
61,4,230292,15,10,2,1,0,4,1,7688,0,9.131555243760411e-06,38,1
17,4,114420,1,7,4,12,3,4,0,0,0,6.462791956925525e-07,38,0
-999,4,120238,9,13,4,3,1,4,1,3325,0,4.005438161569483e-06,38,0
35,4,100375,0,6,0,3,1,4,1,0,0,-1.7806539771146804e-05,38,0
33,6,42485,1,7,,4,0,4,1,0,0,-2.2507455951814875e-05,38,0
37,4,130620,2,8,,12,5,1,0,0,0,-1.5014242324134328e-05,0,1
-999,2,134367,11,9,4,1,3,4,0,0,0,1.7457708556984674e-05,38,0
42,4,147099,11,9,0,8,4,4,0,0,0,-1.1481548228470906e-05,38,0
-999,4,36214,9,13,2,4,0,4,1,4386,0,7.323098019889315e-06,38,1
45,4,119904,11,9,0,13,1,4,0,0,0,-6.419077989107053e-06,38,1
47,5,105779,9,13,4,12,3,4,1,0,0,-2.400300992192403e-06,38,1
64,4,165020,1,7,2,3,0,4,1,999,0,-4.4720255069259514e-07,38,0
39,4,187098,14,15,,4,5,4,0,999,0,1.643778427811496e-05,38,1
43,0,142030,11,9,0,0,4,4,0,0,0,5.845055307914247e-06,38,0
34,4,241360,11,9,2,10,0,4,1,0,0,3.850331403203511e-06,0,0
62,4,121319,9,13,2,10,0,4,1,3103,0,1.2966984321111963e-05,38,1
53,4,151580,15,10,2,10,0,4,1,15024,0,-6.331968637615819e-06,38,1
-999,4,162572,9,13,2,4,0,4,1,0,0,1.0683429769514334e-05,38,0
26,4,35917,11,9,2,12,0,4,1,0,0,9.013025951587313e-06,38,0
56,5,35723,5,4,,3,0,4,1,0,0,8.898993632435327e-06,38,1
-999,4,194773,15,10,4,8,1,4,0,0,0,-1.5501670291150772e-06,38,0
33,4,62155,15,10,4,12,1,2,1,0,0,-4.373148957774287e-06,38,1
45,6,192203,15,10,2,3,0,4,1,0,1485,1484.9999913017637,38,1
46,4,174370,15,10,5,12,1,4,1,0,0,-8.071823649665381e-06,38,0
26,4,161007,8,11,2,6,0,4,1,0,0,-9.17013151058492e-06,38,0
24,4,270517,11,9,,8,3,4,0,0,0,3.6684776182607595e-06,25,0
43,4,163847,9,13,2,5,0,4,1,0,0,-2.2833631327007213e-06,38,1
40,4,193882,8,11,,7,3,4,1,0,0,4.314001976800194e-06,38,0
61,4,160037,5,4,0,8,1,4,1,0,0,4.878820196528042e-06,38,0
34,1,189944,15,10,4,1,1,2,0,0,0,-1.0597560542883332e-05,38,0
85,4,115364,11,9,6,12,4,4,1,0,0,-1.0897685321092296e-05,38,0
41,4,163174,11,9,4,1,1,4,0,0,0,-2.286603831733126e-06,38,0
31,7,188900,7,12,4,1,1,4,0,3325,0,-7.751207236137812e-06,38,0
-999,4,214399,15,10,4,12,3,4,0,0,0,-8.804121395262858e-06,38,0
60,4,156616,11,9,6,8,4,2,0,0,0,1.6956870090748706e-05,38,1
29,4,204862,7,12,0,10,1,4,0,0,0,-1.533354771877413e-05,38,0
34,0,55921,11,9,2,0,0,4,1,0,0,2.0230644272780106e-05,38,0
35,7,172475,9,13,4,4,1,1,0,2977,0,2.888763833590886e-06,38,0
24,4,153082,11,9,4,12,1,4,1,0,0,9.862382830179261e-06,38,0
45,2,195418,12,14,0,10,1,2,1,0,0,8.683328173302316e-06,38,0
21,2,276840,2,8,4,8,3,2,1,0,0,6.169591772660361e-06,38,1
30,4,97933,7,12,2,14,5,4,0,999,1485,1485.0000166183179,38,0
50,5,119099,15,10,2,4,0,4,1,0,0,-1.0824166884767819e-05,38,1
41,6,83411,11,9,2,4,0,4,1,0,0,-1.563783777784088e-06,38,1
21,4,198992,11,9,4,12,1,4,0,0,0,-8.528469125007475e-06,38,0
45,4,337825,11,9,2,3,0,4,1,999,0,-1.6960795310323827e-05,38,0
34,4,192002,9,13,2,4,0,4,1,0,0,-6.612411185582238e-06,38,0
28,4,189346,11,9,0,6,3,4,1,0,0,1.8725477782238213e-05,38,1
19,4,231962,11,9,4,8,4,4,1,0,0,-1.734666974177147e-06,38,0
26,4,164488,9,13,4,10,1,4,1,13550,0,1.9835157133335595e-05,38,1
48,4,200471,9,13,2,14,0,4,1,0,0,2.0858271634432042e-05,38,1
69,4,228921,9,13,6,10,1,4,1,0,2282,2282.0000299513035,38,1
41,4,184846,15,10,0,1,4,4,0,0,0,1.905493019098306e-05,38,0
43,4,233851,9,13,0,1,1,4,0,0,0,2.358131865333807e-05,38,0
28,4,499001,11,9,4,3,4,4,1,0,0,3.251675410557241e-06,25,0
65,2,125768,15,10,0,1,1,4,0,0,0,2.2832823368667325e-06,38,0
31,4,255004,9,13,4,4,1,4,1,0,1741,1741.0000029483936,38,0
28,4,157624,9,13,4,1,1,4,0,0,0,6.220461036402954e-10,38,0
-999,4,146767,9,13,2,10,0,4,1,0,0,1.4966313516754305e-06,38,1
45,4,118291,15,10,4,3,1,4,0,0,0,7.521825651534181e-06,38,1
43,4,313181,11,9,,1,2,2,1,0,0,-4.658178552965385e-06,38,0
31,4,87891,7,12,2,12,0,4,1,0,0,-1.3776242378087109e-05,38,1
31,4,226443,15,10,2,3,0,4,1,0,0,3.6361879757252645e-06,38,1
45,4,81132,15,10,2,3,2,1,1,0,0,-6.928048343248165e-06,29,0
20,4,216436,9,13,4,12,2,2,0,0,0,-5.892734974713387e-06,38,1
25,4,213412,9,13,4,13,4,4,1,0,0,-1.4275323031417152e-06,38,1
36,4,179358,11,9,6,6,4,4,0,0,0,-3.7214321953387484e-06,38,0
31,4,369825,9,13,4,12,1,4,1,4101,0,1.1100424925166926e-05,38,0
56,4,199763,15,10,2,3,0,4,1,0,0,-1.6674153952334367e-06,38,0
26,4,239390,9,13,4,12,3,4,1,0,0,1.1604496378767174e-05,38,1
47,6,173613,15,10,,4,1,4,0,0,0,2.0601624894215352e-06,38,0
40,5,37869,11,9,2,4,0,4,1,0,0,-8.852900193567042e-07,38,0
32,4,302845,11,9,2,4,5,4,0,0,0,1.5822048628679415e-06,38,0
34,7,85218,12,14,4,10,4,2,0,0,0,-1.2916298640207339e-05,38,1
-999,4,48268,11,9,2,4,0,4,1,0,0,3.3807718947069585e-06,38,1
38,4,173968,11,9,2,3,0,4,1,0,0,8.491892963149606e-06,38,0
19,4,70982,8,11,4,8,3,1,1,0,0,9.90850426846225e-06,38,0
